"Commune","Code_postal","Departement","Code_INSEE"
"DARDEZ",27930,"EURE",27200
"EMALLEVILLE",27930,"EURE",27216
"FAUVILLE",27930,"EURE",27234
"GAUCIEL",27930,"EURE",27280
"GAUVILLE LA CAMPAGNE",27930,"EURE",27282
"GRAVIGNY",27930,"EURE",27299
"GUICHAINVILLE",27930,"EURE",27306
"HUEST",27930,"EURE",27347
"IRREVILLE",27930,"EURE",27353
"LE MESNIL FUGUET",27930,"EURE",27401
"MISEREY",27930,"EURE",27410
"NORMANVILLE",27930,"EURE",27439
"REUILLY",27930,"EURE",27489
"SACQUENVILLE",27930,"EURE",27504
"ST GERMAIN DES ANGLES",27930,"EURE",27546
"ST LUC",27930,"EURE",27560
"ST MARTIN LA CAMPAGNE",27930,"EURE",27570
"ST VIGOR",27930,"EURE",27611
"SASSEY",27930,"EURE",27615
"TOURNEVILLE",27930,"EURE",27652
"LA TRINITE",27930,"EURE",27659
"LE VIEIL EVREUX",27930,"EURE",27684
"AUBEVOYE",27940,"EURE",27022
"COURCELLES SUR SEINE",27940,"EURE",27180
"NOTRE DAME DE L ISLE",27940,"EURE",27440
"PORT MORT",27940,"EURE",27473
"VENABLES",27940,"EURE",27676
"VILLERS SUR LE ROULE",27940,"EURE",27691
"LA CHAPELLE REANVILLE",27950,"EURE",27150
"LA HEUNIERE",27950,"EURE",27336
"MERCEY",27950,"EURE",27399
"STE COLOMBE PRES VERNON",27950,"EURE",27525
"ST JUST",27950,"EURE",27554
"ST MARCEL",27950,"EURE",27562
"ST PIERRE D AUTILS",27950,"EURE",27588
"ST VINCENT DES BOIS",27950,"EURE",27612
"VILLEZ SOUS BAILLEUL",27950,"EURE",27694
"CHARTRES",28000,"EURE ET LOIR",28085
"DREUX",28100,"EURE ET LOIR",28134
"LUCE",28110,"EURE ET LOIR",28218
"BAILLEAU LE PIN",28120,"EURE ET LOIR",28021
"BLANDAINVILLE",28120,"EURE ET LOIR",28041
"CERNAY",28120,"EURE ET LOIR",28067
"CHARONVILLE",28120,"EURE ET LOIR",28081
"LES CHATELLIERS NOTRE DAM",28120,"EURE ET LOIR",28091
"CHAUFFOURS",28120,"EURE ET LOIR",28095
"EPEAUTROLLES",28120,"EURE ET LOIR",28139
"ERMENONVILLE LA GRANDE",28120,"EURE ET LOIR",28141
"ERMENONVILLE LA PETITE",28120,"EURE ET LOIR",28142
"ILLIERS COMBRAY",28120,"EURE ET LOIR",28196
"MAGNY",28120,"EURE ET LOIR",28225
"MARCHEVILLE",28120,"EURE ET LOIR",28234
"MEREGLISE",28120,"EURE ET LOIR",28242
"MESLAY LE GRENET",28120,"EURE ET LOIR",28245
"MONTIGNY LE CHARTIF",28120,"EURE ET LOIR",28261
"NOGENT SUR EURE",28120,"EURE ET LOIR",28281
"NONVILLIERS GRANDHOUX",28120,"EURE ET LOIR",28282
"OLLE",28120,"EURE ET LOIR",28286
"ST AVIT LES GUESPIERES",28120,"EURE ET LOIR",28326
"ST EMAN",28120,"EURE ET LOIR",28336
"SANDARVILLE",28120,"EURE ET LOIR",28365
"VIEUVICQ",28120,"EURE ET LOIR",28409
"BOUGLAINVAL",28130,"EURE ET LOIR",28052
"CHARTAINVILLIERS",28130,"EURE ET LOIR",28084
"HANCHES",28130,"EURE ET LOIR",28191
"HOUX",28130,"EURE ET LOIR",28195
"MAINTENON",28130,"EURE ET LOIR",28227
"MEVOISINS",28130,"EURE ET LOIR",28249
"PIERRES",28130,"EURE ET LOIR",28298
"ST MARTIN DE NIGELLES",28130,"EURE ET LOIR",28352
"ST PIAT",28130,"EURE ET LOIR",28357
"SOULAIRES",28130,"EURE ET LOIR",28379
"VILLIERS LE MORHIER",28130,"EURE ET LOIR",28417
"YERMENONVILLE",28130,"EURE ET LOIR",28423
"BAIGNEAUX",28140,"EURE ET LOIR",28019
"BAZOCHES EN DUNOIS",28140,"EURE ET LOIR",28028
"BAZOCHES LES HAUTES",28140,"EURE ET LOIR",28029
"CORMAINVILLE",28140,"EURE ET LOIR",28108
"COURBEHAYE",28140,"EURE ET LOIR",28114
"DAMBRON",28140,"EURE ET LOIR",28121
"FONTENAY SUR CONIE",28140,"EURE ET LOIR",28157
"GERMIGNONVILLE",28140,"EURE ET LOIR",28179
"GUILLONVILLE",28140,"EURE ET LOIR",28190
"LOIGNY LA BATAILLE",28140,"EURE ET LOIR",28212
"LUMEAU",28140,"EURE ET LOIR",28221
"NOTTONVILLE",28140,"EURE ET LOIR",28283
"ORGERES EN BEAUCE",28140,"EURE ET LOIR",28287
"PERONVILLE",28140,"EURE ET LOIR",28296
"POUPRY",28140,"EURE ET LOIR",28303
"TERMINIERS",28140,"EURE ET LOIR",28382
"TILLAY LE PENEUX",28140,"EURE ET LOIR",28390
"VARIZE",28140,"EURE ET LOIR",28400
"ALLONNES",28150,"EURE ET LOIR",28004
"BAIGNOLET",28150,"EURE ET LOIR",28020
"BEAUVILLIERS",28150,"EURE ET LOIR",28032
"BOISVILLE LA ST PERE",28150,"EURE ET LOIR",28047
"BONCE",28150,"EURE ET LOIR",28049
"FAINS LA FOLIE",28150,"EURE ET LOIR",28145
"LOUVILLE LA CHENARD",28150,"EURE ET LOIR",28215
"MONTAINVILLE",28150,"EURE ET LOIR",28258
"MOUTIERS",28150,"EURE ET LOIR",28274
"OUARVILLE",28150,"EURE ET LOIR",28291
"PEZY",28150,"EURE ET LOIR",28297
"PRASVILLE",28150,"EURE ET LOIR",28304
"RECLAINVILLE",28150,"EURE ET LOIR",28313
"ROUVRAY ST FLORENTIN",28150,"EURE ET LOIR",28320
"VIABON",28150,"EURE ET LOIR",28406
"VILLARS",28150,"EURE ET LOIR",28411
"VILLEAU",28150,"EURE ET LOIR",28412
"VILLENEUVE ST NICOLAS",28150,"EURE ET LOIR",28416
"VOVES",28150,"EURE ET LOIR",28422
"YMONVILLE",28150,"EURE ET LOIR",28426
"BROU",28160,"EURE ET LOIR",28061
"BULLOU",28160,"EURE ET LOIR",28066
"DAMPIERRE SOUS BROU",28160,"EURE ET LOIR",28123
"DANGEAU",28160,"EURE ET LOIR",28127
"FRAZE",28160,"EURE ET LOIR",28161
"GOHORY",28160,"EURE ET LOIR",28182
"MEZIERES AU PERCHE",28160,"EURE ET LOIR",28250
"MOTTEREAU",28160,"EURE ET LOIR",28272
"MOULHARD",28160,"EURE ET LOIR",28273
"UNVERRE",28160,"EURE ET LOIR",28398
"YEVRES",28160,"EURE ET LOIR",28424
"ARDELLES",28170,"EURE ET LOIR",28008
"BLEVY",28170,"EURE ET LOIR",28043
"BOULLAY LES DEUX EGLISES",28170,"EURE ET LOIR",28053
"CHATEAUNEUF EN THYMERAIS",28170,"EURE ET LOIR",28089
"CHENE CHENU",28170,"EURE ET LOIR",28097
"DAMPIERRE SUR BLEVY",28170,"EURE ET LOIR",28125
"ECUBLE",28170,"EURE ET LOIR",28138
"FAVIERES",28170,"EURE ET LOIR",28147
"FONTAINE LES RIBOUTS",28170,"EURE ET LOIR",28155
"GATELLES",28170,"EURE ET LOIR",28174
"GIRONVILLE ET NEUVILLE",28170,"EURE ET LOIR",28181
"MAILLEBOIS",28170,"EURE ET LOIR",28226
"MARVILLE LES BOIS",28170,"EURE ET LOIR",28238
"PUISEUX",28170,"EURE ET LOIR",28312
"ST ANGE ET TORCAY",28170,"EURE ET LOIR",28323
"ST CHERON DES CHAMPS",28170,"EURE ET LOIR",28328
"ST JEAN DE REBERVILLIERS",28170,"EURE ET LOIR",28341
"ST MAIXME HAUTERIVE",28170,"EURE ET LOIR",28351
"ST SAUVEUR MARVILLE",28170,"EURE ET LOIR",28360
"SERAZEREUX",28170,"EURE ET LOIR",28374
"THEUVY ACHERES",28170,"EURE ET LOIR",28384
"THIMERT GATELLES",28170,"EURE ET LOIR",28386
"TREMBLAY LES VILLAGES",28170,"EURE ET LOIR",28393
"BILLANCELLES",28190,"EURE ET LOIR",28040
"CHUISNES",28190,"EURE ET LOIR",28099
"COURVILLE SUR EURE",28190,"EURE ET LOIR",28116
"DANGERS",28190,"EURE ET LOIR",28128
"LE FAVRIL",28190,"EURE ET LOIR",28148
"FONTAINE LA GUYON",28190,"EURE ET LOIR",28154
"FRUNCE",28190,"EURE ET LOIR",28167
"LANDELLES",28190,"EURE ET LOIR",28203
"MITTAINVILLIERS",28190,"EURE ET LOIR",28254
"ORROUER",28190,"EURE ET LOIR",28290
"PONTGOUIN",28190,"EURE ET LOIR",28302
"ST ARNOULT DES BOIS",28190,"EURE ET LOIR",28324
"ST GEORGES SUR EURE",28190,"EURE ET LOIR",28337
"ST GERMAIN LE GAILLARD",28190,"EURE ET LOIR",28339
"ST LUPERCE",28190,"EURE ET LOIR",28350
"VERIGNY",28190,"EURE ET LOIR",28402
"VILLEBON",28190,"EURE ET LOIR",28414
"LA CHAPELLE DU NOYER",28200,"EURE ET LOIR",28075
"CHATEAUDUN",28200,"EURE ET LOIR",28088
"CIVRY",28200,"EURE ET LOIR",28101
"CONIE MOLITARD",28200,"EURE ET LOIR",28106
"DONNEMAIN ST MAMES",28200,"EURE ET LOIR",28132
"JALLANS",28200,"EURE ET LOIR",28198
"LANNERAY",28200,"EURE ET LOIR",28205
"LOGRON",28200,"EURE ET LOIR",28211
"LUTZ EN DUNOIS",28200,"EURE ET LOIR",28224
"MARBOUE",28200,"EURE ET LOIR",28233
"MOLEANS",28200,"EURE ET LOIR",28256
"OZOIR LE BREUIL",28200,"EURE ET LOIR",28295
"ST CHRISTOPHE",28200,"EURE ET LOIR",28329
"ST CLOUD EN DUNOIS",28200,"EURE ET LOIR",28330
"ST DENIS LES PONTS",28200,"EURE ET LOIR",28334
"THIVILLE",28200,"EURE ET LOIR",28389
"VILLAMPUY",28200,"EURE ET LOIR",28410
"LE BOULLAY MIVOYE",28210,"EURE ET LOIR",28054
"LE BOULLAY THIERRY",28210,"EURE ET LOIR",28055
"BRECHAMPS",28210,"EURE ET LOIR",28058
"CHAUDON",28210,"EURE ET LOIR",28094
"COULOMBS",28210,"EURE ET LOIR",28113
"CROISILLES",28210,"EURE ET LOIR",28118
"FAVEROLLES",28210,"EURE ET LOIR",28146
"LORMAYE",28210,"EURE ET LOIR",28213
"NERON",28210,"EURE ET LOIR",28275
"NOGENT LE ROI",28210,"EURE ET LOIR",28279
"ORMOY",28210,"EURE ET LOIR",28289
"LES PINTHIERES",28210,"EURE ET LOIR",28299
"ST LAURENT LA GATINE",28210,"EURE ET LOIR",28343
"ST LUCIEN",28210,"EURE ET LOIR",28349
"SENANTES",28210,"EURE ET LOIR",28372
"VACHERESSES LES BASSES",28210,"EURE ET LOIR",28399
"VILLEMEUX SUR EURE",28210,"EURE ET LOIR",28415
"AUTHEUIL",28220,"EURE ET LOIR",28017
"BOISGASSON",28220,"EURE ET LOIR",28044
"CHARRAY",28220,"EURE ET LOIR",28083
"CLOYES SUR LE LOIR",28220,"EURE ET LOIR",28103
"DOUY",28220,"EURE ET LOIR",28133
"LA FERTE VILLENEUIL",28220,"EURE ET LOIR",28150
"LANGEY",28220,"EURE ET LOIR",28204
"LE MEE",28220,"EURE ET LOIR",28241
"MONTIGNY LE GANNELON",28220,"EURE ET LOIR",28262
"ROMILLY SUR AIGRE",28220,"EURE ET LOIR",28318
"ST HILAIRE SUR YERRE",28220,"EURE ET LOIR",28340
"DROUE SUR DROUETTE",28230,"EURE ET LOIR",28135
"EPERNON",28230,"EURE ET LOIR",28140
"BELHOMERT GUEHOUVILLE",28240,"EURE ET LOIR",28033
"CHAMPROND EN GATINE",28240,"EURE ET LOIR",28071
"LES CORVEES LES YYS",28240,"EURE ET LOIR",28109
"FONTAINE SIMON",28240,"EURE ET LOIR",28156
"FRIAIZE",28240,"EURE ET LOIR",28166
"LA LOUPE",28240,"EURE ET LOIR",28214
"MANOU",28240,"EURE ET LOIR",28232
"MEAUCE",28240,"EURE ET LOIR",28240
"MONTIREAU",28240,"EURE ET LOIR",28264
"MONTLANDON",28240,"EURE ET LOIR",28265
"ST DENIS DES PUITS",28240,"EURE ET LOIR",28333
"ST ELIPH",28240,"EURE ET LOIR",28335
"ST MAURICE ST GERMAIN",28240,"EURE ET LOIR",28354
"ST VICTOR DE BUTHON",28240,"EURE ET LOIR",28362
"LE THIEULIN",28240,"EURE ET LOIR",28385
"VAUPILLON",28240,"EURE ET LOIR",28401
"DIGNY",28250,"EURE ET LOIR",28130
"LA FRAMBOISIERE",28250,"EURE ET LOIR",28159
"JAUDRAIS",28250,"EURE ET LOIR",28200
"LOUVILLIERS LES PERCHE",28250,"EURE ET LOIR",28217
"LE MESNIL THOMAS",28250,"EURE ET LOIR",28248
"LA PUISAYE",28250,"EURE ET LOIR",28310
"LA SAUCELLE",28250,"EURE ET LOIR",28368
"SENONCHES",28250,"EURE ET LOIR",28373
"TARDAIS",28250,"EURE ET LOIR",28381
"LA VILLE AUX NONAINS",28250,"EURE ET LOIR",28413
"ANET",28260,"EURE ET LOIR",28007
"BONCOURT",28260,"EURE ET LOIR",28050
"LA CHAUSSEE D IVRY",28260,"EURE ET LOIR",28096
"GILLES",28260,"EURE ET LOIR",28180
"GUAINVILLE",28260,"EURE ET LOIR",28187
"LE MESNIL SIMON",28260,"EURE ET LOIR",28247
"OULINS",28260,"EURE ET LOIR",28293
"ROUVRES",28260,"EURE ET LOIR",28321
"SAUSSAY",28260,"EURE ET LOIR",28371
"BEAUCHE",28270,"EURE ET LOIR",28030
"BEROU LA MULOTIERE",28270,"EURE ET LOIR",28037
"BREZOLLES",28270,"EURE ET LOIR",28059
"CHATAINCOURT",28270,"EURE ET LOIR",28087
"LES CHATELETS",28270,"EURE ET LOIR",28090
"CRUCEY VILLAGES",28270,"EURE ET LOIR",28120
"ESCORPAIN",28270,"EURE ET LOIR",28143
"FESSANVILLIERS MATTANVILL",28270,"EURE ET LOIR",28151
"LAONS",28270,"EURE ET LOIR",28206
"MAINTERNE",28270,"EURE ET LOIR",28228
"LA MANCELIERE",28270,"EURE ET LOIR",28231
"MONTIGNY SUR AVRE",28270,"EURE ET LOIR",28263
"PRUDEMANCHE",28270,"EURE ET LOIR",28308
"REVERCOURT",28270,"EURE ET LOIR",28315
"RUEIL LA GADELIERE",28270,"EURE ET LOIR",28322
"ST LUBIN DE CRAVANT",28270,"EURE ET LOIR",28346
"VITRAY SOUS BREZOLLES",28270,"EURE ET LOIR",28420
"ARROU",28290,"EURE ET LOIR",28012
"CHAPELLE ROYALE",28290,"EURE ET LOIR",28079
"CHATILLON EN DUNOIS",28290,"EURE ET LOIR",28093
"COURTALAIN",28290,"EURE ET LOIR",28115
"ST PELLERIN",28290,"EURE ET LOIR",28356
"AMILLY",28300,"EURE ET LOIR",28006
"BAILLEAU L EVEQUE",28300,"EURE ET LOIR",28022
"BERCHERES ST GERMAIN",28300,"EURE ET LOIR",28034
"BRICONVILLE",28300,"EURE ET LOIR",28060
"CHALLET",28300,"EURE ET LOIR",28068
"CHAMPHOL",28300,"EURE ET LOIR",28070
"CINTRAY",28300,"EURE ET LOIR",28100
"CLEVILLIERS",28300,"EURE ET LOIR",28102
"COLTAINVILLE",28300,"EURE ET LOIR",28104
"FRESNAY LE GILMERT",28300,"EURE ET LOIR",28163
"GASVILLE OISEME",28300,"EURE ET LOIR",28173
"JOUY",28300,"EURE ET LOIR",28201
"LEVES",28300,"EURE ET LOIR",28209
"MAINVILLIERS",28300,"EURE ET LOIR",28229
"POISVILLIERS",28300,"EURE ET LOIR",28301
"ST AUBIN DES BOIS",28300,"EURE ET LOIR",28325
"ST GERMAIN LA GATINE",28300,"EURE ET LOIR",28338
"ST PREST",28300,"EURE ET LOIR",28358
"ALLAINES MERVILLIERS",28310,"EURE ET LOIR",28002
"BARMAINVILLE",28310,"EURE ET LOIR",28025
"BAUDREVILLE",28310,"EURE ET LOIR",28026
"FRESNAY L EVEQUE",28310,"EURE ET LOIR",28164
"GOMMERVILLE",28310,"EURE ET LOIR",28183
"GOUILLONS",28310,"EURE ET LOIR",28184
"GRANDVILLE GAUDREVILLE",28310,"EURE ET LOIR",28186
"GUILLEVILLE",28310,"EURE ET LOIR",28189
"INTREVILLE",28310,"EURE ET LOIR",28197
"JANVILLE",28310,"EURE ET LOIR",28199
"LEVESVILLE LA CHENARD",28310,"EURE ET LOIR",28210
"MEROUVILLE",28310,"EURE ET LOIR",28243
"MERVILLIERS",28310,"EURE ET LOIR",28244
"NEUVY EN BEAUCE",28310,"EURE ET LOIR",28276
"OINVILLE ST LIPHARD",28310,"EURE ET LOIR",28284
"POINVILLE",28310,"EURE ET LOIR",28300
"LE PUISET",28310,"EURE ET LOIR",28311
"ROUVRAY ST DENIS",28310,"EURE ET LOIR",28319
"SANTILLY",28310,"EURE ET LOIR",28367
"TRANCRAINVILLE",28310,"EURE ET LOIR",28392
"ARMENONVILLE LES GATINEAU",28320,"EURE ET LOIR",28011
"BAILLEAU ARMENONVILLE",28320,"EURE ET LOIR",28023
"ECROSNES",28320,"EURE ET LOIR",28137
"GALLARDON",28320,"EURE ET LOIR",28168
"GAS",28320,"EURE ET LOIR",28172
"MONTLOUET",28320,"EURE ET LOIR",28266
"YMERAY",28320,"EURE ET LOIR",28425
"LES AUTELS VILLEVILLON",28330,"EURE ET LOIR",28016
"AUTHON DU PERCHE",28330,"EURE ET LOIR",28018
"LA BAZOCHE GOUET",28330,"EURE ET LOIR",28027
"BETHONVILLIERS",28330,"EURE ET LOIR",28038
"CHAPELLE GUILLAUME",28330,"EURE ET LOIR",28078
"CHARBONNIERES",28330,"EURE ET LOIR",28080
"COUDRAY AU PERCHE",28330,"EURE ET LOIR",28111
"LES ETILLEUX",28330,"EURE ET LOIR",28144
"ST BOMERT",28330,"EURE ET LOIR",28327
"SOIZE",28330,"EURE ET LOIR",28376
"BOISSY LES PERCHE",28340,"EURE ET LOIR",28046
"LA CHAPELLE FORTIN",28340,"EURE ET LOIR",28077
"LA FERTE VIDAME",28340,"EURE ET LOIR",28149
"LAMBLORE",28340,"EURE ET LOIR",28202
"MORVILLIERS",28340,"EURE ET LOIR",28271
"LES RESSUINTES",28340,"EURE ET LOIR",28314
"ROHAIRE",28340,"EURE ET LOIR",28316
"DAMPIERRE SUR AVRE",28350,"EURE ET LOIR",28124
"ST LUBIN DES JONCHERETS",28350,"EURE ET LOIR",28348
"LA BOURDINIERE ST LOUP",28360,"EURE ET LOIR",28048
"DAMMARIE",28360,"EURE ET LOIR",28122
"FRESNAY LE COMTE",28360,"EURE ET LOIR",28162
"LUPLANTE",28360,"EURE ET LOIR",28222
"MESLAY LE VIDAME",28360,"EURE ET LOIR",28246
"PRUNAY LE GILLON",28360,"EURE ET LOIR",28309
"ST LOUP",28360,"EURE ET LOIR",28345
"THEUVILLE",28360,"EURE ET LOIR",28383
"VITRAY EN BEAUCE",28360,"EURE ET LOIR",28419
"ST REMY SUR AVRE",28380,"EURE ET LOIR",28359
"TOURY",28390,"EURE ET LOIR",28391
"BRUNELLES",28400,"EURE ET LOIR",28063
"CHAMPROND EN PERCHET",28400,"EURE ET LOIR",28072
"COUDRECEAU",28400,"EURE ET LOIR",28112
"LA GAUDAINE",28400,"EURE ET LOIR",28175
"MARGON",28400,"EURE ET LOIR",28236
"MAROLLES LES BUIS",28400,"EURE ET LOIR",28237
"NOGENT LE ROTROU",28400,"EURE ET LOIR",28280
"ST JEAN PIERRE FIXTE",28400,"EURE ET LOIR",28342
"SOUANCE AU PERCHE",28400,"EURE ET LOIR",28378
"TRIZAY COUTRETOT ST SERGE",28400,"EURE ET LOIR",28395
"BOUTIGNY PROUAIS",28410,"EURE ET LOIR",28056
"BROUE",28410,"EURE ET LOIR",28062
"BU",28410,"EURE ET LOIR",28064
"CHAMPAGNE",28410,"EURE ET LOIR",28069
"GOUSSAINVILLE",28410,"EURE ET LOIR",28185
"HAVELU",28410,"EURE ET LOIR",28193
"MARCHEZAIS",28410,"EURE ET LOIR",28235
"PROUAIS",28410,"EURE ET LOIR",28307
"ST LUBIN DE LA HAYE",28410,"EURE ET LOIR",28347
"SERVILLE",28410,"EURE ET LOIR",28375
"ARGENVILLIERS",28420,"EURE ET LOIR",28010
"BEAUMONT LES AUTELS",28420,"EURE ET LOIR",28031
"LUIGNY",28420,"EURE ET LOIR",28219
"MIERMAIGNE",28420,"EURE ET LOIR",28252
"VICHERES",28420,"EURE ET LOIR",28407
"CHASSANT",28480,"EURE ET LOIR",28086
"COMBRES",28480,"EURE ET LOIR",28105
"LA CROIX DU PERCHE",28480,"EURE ET LOIR",28119
"FRETIGNY",28480,"EURE ET LOIR",28165
"HAPPONVILLIERS",28480,"EURE ET LOIR",28192
"ST DENIS D AUTHOU",28480,"EURE ET LOIR",28331
"THIRON GARDAIS",28480,"EURE ET LOIR",28387
"ALLAINVILLE",28500,"EURE ET LOIR",28003
"AUNAY SOUS CRECY",28500,"EURE ET LOIR",28014
"BOISSY EN DROUAIS",28500,"EURE ET LOIR",28045
"CHAPELLE FORAINVILLIERS",28500,"EURE ET LOIR",28076
"CHARPONT",28500,"EURE ET LOIR",28082
"CHERISY",28500,"EURE ET LOIR",28098
"CRECY COUVE",28500,"EURE ET LOIR",28117
"ECLUZELLES",28500,"EURE ET LOIR",28136
"GARANCIERES EN DROUAIS",28500,"EURE ET LOIR",28170
"GARNAY",28500,"EURE ET LOIR",28171
"GERMAINVILLE",28500,"EURE ET LOIR",28178
"LOUVILLIERS EN DROUAIS",28500,"EURE ET LOIR",28216
"LURAY",28500,"EURE ET LOIR",28223
"MARVILLE MOUTIERS BRULE",28500,"EURE ET LOIR",28239
"MEZIERES EN DROUAIS",28500,"EURE ET LOIR",28251
"MONTREUIL",28500,"EURE ET LOIR",28267
"OUERRE",28500,"EURE ET LOIR",28292
"STE GEMME MORONVAL",28500,"EURE ET LOIR",28332
"SAULNIERES",28500,"EURE ET LOIR",28369
"TREON",28500,"EURE ET LOIR",28394
"VERNOUILLET",28500,"EURE ET LOIR",28404
"VERT EN DROUAIS",28500,"EURE ET LOIR",28405
"CROTH",28520,"EURE ET LOIR",27193
"SOREL MOUSSEL",28520,"EURE ET LOIR",28377
"BERCHERES SUR VESGRE",28560,"EURE ET LOIR",28036
"ST OUEN MARCHEFROY",28560,"EURE ET LOIR",28355
"ABONDANT",28570,"EURE ET LOIR",28001
"LUISANT",28600,"EURE ET LOIR",28220
"BARJOUVILLE",28630,"EURE ET LOIR",28024
"BERCHERES LES PIERRES",28630,"EURE ET LOIR",28035
"CORANCEZ",28630,"EURE ET LOIR",28107
"LE COUDRAY",28630,"EURE ET LOIR",28110
"FONTENAY SUR EURE",28630,"EURE ET LOIR",28158
"GELLAINVILLE",28630,"EURE ET LOIR",28177
"MIGNIERES",28630,"EURE ET LOIR",28253
"MORANCEZ",28630,"EURE ET LOIR",28269
"NOGENT LE PHAYE",28630,"EURE ET LOIR",28278
"SOURS",28630,"EURE ET LOIR",28380
"THIVARS",28630,"EURE ET LOIR",28388
"VER LES CHARTRES",28630,"EURE ET LOIR",28403
"ARDELU",28700,"EURE ET LOIR",28009
"AUNAY SOUS AUNEAU",28700,"EURE ET LOIR",28013
"AUNEAU",28700,"EURE ET LOIR",28015
"BEVILLE LE COMTE",28700,"EURE ET LOIR",28039
"BLEURY",28700,"EURE ET LOIR",28042
"CHAMPSERU",28700,"EURE ET LOIR",28073
"CHAPELLE D AUNAINVILLE",28700,"EURE ET LOIR",28074
"CHATENAY",28700,"EURE ET LOIR",28092
"DENONVILLE",28700,"EURE ET LOIR",28129
"FRANCOURVILLE",28700,"EURE ET LOIR",28160
"GARANCIERES EN BEAUCE",28700,"EURE ET LOIR",28169
"LE GUE DE LONGROI",28700,"EURE ET LOIR",28188
"HOUVILLE LA BRANCHE",28700,"EURE ET LOIR",28194
"LETHUIN",28700,"EURE ET LOIR",28207
"LEVAINVILLE",28700,"EURE ET LOIR",28208
"MAISONS",28700,"EURE ET LOIR",28230
"MOINVILLE LA JEULIN",28700,"EURE ET LOIR",28255
"MONDONVILLE ST JEAN",28700,"EURE ET LOIR",28257
"MORAINVILLE",28700,"EURE ET LOIR",28268
"OINVILLE SOUS AUNEAU",28700,"EURE ET LOIR",28285
"ORLU",28700,"EURE ET LOIR",28288
"OYSONVILLE",28700,"EURE ET LOIR",28294
"ROINVILLE",28700,"EURE ET LOIR",28317
"ST LEGER DES AUBEES",28700,"EURE ET LOIR",28344
"ST SYMPHORIEN LE CHATEAU",28700,"EURE ET LOIR",28361
"SAINVILLE",28700,"EURE ET LOIR",28363
"SANTEUIL",28700,"EURE ET LOIR",28366
"UMPEAU",28700,"EURE ET LOIR",28397
"VIERVILLE",28700,"EURE ET LOIR",28408
"VOISE",28700,"EURE ET LOIR",28421
"ALLUYES",28800,"EURE ET LOIR",28005
"BONNEVAL",28800,"EURE ET LOIR",28051
"BOUVILLE",28800,"EURE ET LOIR",28057
"BULLAINVILLE",28800,"EURE ET LOIR",28065
"DANCY",28800,"EURE ET LOIR",28126
"FLACEY",28800,"EURE ET LOIR",28153
"LE GAULT ST DENIS",28800,"EURE ET LOIR",28176
"MONTBOISSIER",28800,"EURE ET LOIR",28259
"MONTHARVILLE",28800,"EURE ET LOIR",28260
"MORIERS",28800,"EURE ET LOIR",28270
"NEUVY EN DUNOIS",28800,"EURE ET LOIR",28277
"PRE ST EVROULT",28800,"EURE ET LOIR",28305
"PRE ST MARTIN",28800,"EURE ET LOIR",28306
"ST MAUR SUR LE LOIR",28800,"EURE ET LOIR",28353
"SANCHEVILLE",28800,"EURE ET LOIR",28364
"SAUMERAY",28800,"EURE ET LOIR",28370
"TRIZAY LES BONNEVAL",28800,"EURE ET LOIR",28396
"VILLIERS ST ORIEN",28800,"EURE ET LOIR",28418
"QUIMPER",29000,"FINISTERE",29232
"DOUARNENEZ",29100,"FINISTERE",29046
"LE JUCH",29100,"FINISTERE",29087
"KERLAZ",29100,"FINISTERE",29090
"POULDERGAT",29100,"FINISTERE",29224
"POULLAN SUR MER",29100,"FINISTERE",29226
"TREBOUL",29100,"FINISTERE",29935
"COMBRIT",29120,"FINISTERE",29037
"PLOMEUR",29120,"FINISTERE",29171
"PONT L ABBE",29120,"FINISTERE",29220
"ST JEAN TROLIMON",29120,"FINISTERE",29252
"TREMEOC",29120,"FINISTERE",29296
"KERNEVEL",29140,"FINISTERE",29092
"MELGVEN",29140,"FINISTERE",29146
"ROSPORDEN",29140,"FINISTERE",29241
"ST YVY",29140,"FINISTERE",29272
"TOURCH",29140,"FINISTERE",29281
"CAST",29150,"FINISTERE",29025
"CHATEAULIN",29150,"FINISTERE",29026
"DINEAULT",29150,"FINISTERE",29044
"PORT LAUNAY",29150,"FINISTERE",29222
"ST COULITZ",29150,"FINISTERE",29243
"CROZON",29160,"FINISTERE",29042
"LANVEOC",29160,"FINISTERE",29120
"LE FRET",29160,"FINISTERE",29932
"MORGAT",29160,"FINISTERE",29934
"FOUESNANT",29170,"FINISTERE",29058
"PLEUVEN",29170,"FINISTERE",29161
"ST EVARZEC",29170,"FINISTERE",29247
"BEGMEIL",29170,"FINISTERE",29936
"GUENGAT",29180,"FINISTERE",29066
"LOCRONAN",29180,"FINISTERE",29134
"PLOGONNEC",29180,"FINISTERE",29169
"QUEMENEVEN",29180,"FINISTERE",29229
"BRASPARTS",29190,"FINISTERE",29016
"LE CLOITRE PLEYBEN",29190,"FINISTERE",29033
"GOUEZEC",29190,"FINISTERE",29062
"LANNEDERN",29190,"FINISTERE",29115
"LENNON",29190,"FINISTERE",29123
"LOTHEY",29190,"FINISTERE",29142
"PLEYBEN",29190,"FINISTERE",29162
"ST RIVOAL",29190,"FINISTERE",29261
"BREST",29200,"FINISTERE",29019
"LE CONQUET",29217,"FINISTERE",29040
"PLOUGONVELIN",29217,"FINISTERE",29190
"TREBABU",29217,"FINISTERE",29282
