7330560862,201703,20170320,1,0,2017-02-21 00:00:00+0000,,NaN,2017-02-21,17057659,0.571909248829,1
7368308989,201703,20170330,1,1,2017-02-28 00:00:00+0000,,2580,2017-02-28,11307819,0.462141424417,1
7479003480,201704,20170419,1,1,2017-03-20 00:00:00+0000,,5080,2017-03-20,60127151,0.607746124268,1
7319090537,201703,20170316,0,0,2017-02-19 00:00:00+0000,,380,2017-02-19,18997194,0.379140287638,1
7637185477,201705,20170516,1,0,2017-04-17 00:00:00+0000,,10,2017-04-17,95177194,0.707374751568,1
7322869642,201703,20170317,1,1,2017-02-20 00:00:00+0000,,579.01,2017-02-20,18197522,0.789941728115,1
7416620380,201704,20170406,1,0,2017-03-08 00:00:00+0000,,NaN,2017-03-08,91857294,0.524102628231,1
7392323691,201704,20170403,1,0,2017-03-04 00:00:00+0000,,300,2017-03-04,54237860,0.682386517525,1
7323479299,201703,20170317,1,1,2017-02-20 00:00:00+0000,,529.99,2017-02-23,66227961,0.620826363564,1
7305197127,201703,20170315,0,0,2017-02-16 00:00:00+0000,,0,2017-02-16,44957859,0.0796088203788,1
7637090179,201705,20170516,0,0,2017-04-17 00:00:00+0000,,350,2017-04-17,42147906,0.307665377855,1
7416713577,201704,20170406,0,0,2017-03-08 00:00:00+0000,,530,2017-03-18,34767591,0.221005558968,1
7434937123,201704,20170411,0,0,2017-03-12 00:00:00+0000,,300,2017-03-12,16687284,0.0731642618775,1
7319077400,201703,20170316,1,0,2017-02-19 00:00:00+0000,,300,2017-02-19,91367452,0.488330185413,1
7478652457,201704,20170419,1,0,2017-03-20 00:00:00+0000,,390,2017-03-20,19167299,0.588579654694,1
7633528804,201705,20170512,0,0,2017-04-15 00:00:00+0000,,500,2017-04-15,96987273,0.255767524242,1
7394301313,201704,20170404,0,0,2017-03-05 00:00:00+0000,,10,2017-03-05,54647995,0.401222646236,1
7236973484,201703,20170302,1,0,2017-02-04 00:00:00+0000,,300,2017-02-04,31897363,0.573759496212,1
7633342374,201705,20170512,1,0,2017-04-15 00:00:00+0000,,380,2017-04-15,28307208,0.700050294399,1
7617760729,201705,20170511,1,0,2017-04-12 00:00:00+0000,,300,2017-04-12,11917681,0.537986814976,1
7236710688,201703,20170302,1,1,2017-02-04 00:00:00+0000,,580,2017-02-04,97707015,0.444916397333,1
7322824337,201703,20170317,1,1,2017-02-20 00:00:00+0000,,480,2017-02-20,77787237,0.521052181721,1
7429504025,201704,20170407,1,0,2017-03-10 00:00:00+0000,,380,2017-03-10,16817173,0.665260851383,1
7408225515,201704,20170406,0,0,2017-03-07 00:00:00+0000,,380,2017-03-16,37387851,0.380204558372,1
7319251309,201703,20170316,1,0,2017-02-19 00:00:00+0000,,380,2017-02-19,51957627,0.710679709911,1
7394539587,201704,20170404,1,0,2017-03-05 00:00:00+0000,,10,2017-03-05,98307921,0.642277956009,1
7280031687,201703,20170309,0,0,2017-02-12 00:00:00+0000,,150,2017-02-12,27487547,0.352423965931,1
7298772159,201703,20170314,1,0,2017-02-15 00:00:00+0000,,380,2017-02-15,49067853,0.573375999928,1
7595551554,201705,20170505,1,1,2017-04-08 00:00:00+0000,,396,2017-04-08,28527989,0.707079946995,1
