,campagne,code_postal,code_postal_naissance,csp,debit_cb,flag_banque_principale,flag_epargne,nature_cb,patrimoine,regime_matrimonial,revenus_annuels,encours,cible,AGE,Parrain,domain,Sex,country_connexion,pays_de_naissance
13730,307.0,92250.0,75018.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.76,0,30.0,0,3.0,1,1.0,1.0
13732,868.0,38000.0,73000.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,1057.0,0,35.0,1,3.0,0,1.0,1.0
13735,868.0,97410.0,93260.0,11.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,30.0,0,39.0,1,2.0,0,-2.0,1.0
13737,307.0,34110.0,34200.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5716.6,1,25.0,0,3.0,1,1.0,1.0
13740,868.0,75003.0,77100.0,13.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,13060.0,1,29.0,1,3.0,0,1.0,1.0
13747,300.0,77600.0,95880.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,12360.0,1,36.0,0,0.0,1,1.0,1.0
13750,868.0,59350.0,59240.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,389.22,0,41.0,1,6.0,1,1.0,1.0
13755,307.0,66490.0,66000.0,15.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,295.0,0,53.0,0,3.0,1,1.0,1.0
13761,868.0,17470.0,92160.0,4.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,2905.9,1,32.0,1,14.0,0,1.0,1.0
13762,1543.0,34110.0,34000.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,2.0,30.0,0,39.0,0,2.0,1,1.0,1.0
13764,307.0,88190.0,59000.0,16.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,380.0,0,26.0,0,1.0,0,1.0,1.0
13770,456.0,47300.0,59126.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,6216.75,1,57.0,0,3.0,1,1.0,1.0
13771,868.0,69100.0,30000.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,-59.56,0,27.0,1,3.0,1,1.0,1.0
13775,461.0,77700.0,92230.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,10521.5,1,36.0,0,1.0,0,1.0,1.0
13777,307.0,81470.0,88200.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,620.0,0,39.0,0,10.0,1,1.0,1.0
13780,868.0,78960.0,61100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,530.0,0,27.0,1,3.0,1,1.0,1.0
13785,868.0,34170.0,63000.0,6.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,33520.11,1,63.0,1,3.0,0,1.0,1.0
13795,456.0,93220.0,94410.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,379.01,0,47.0,0,6.0,0,1.0,1.0
13796,868.0,77186.0,75012.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,4152.0,1,32.0,1,4.0,1,1.0,1.0
13798,304.0,92230.0,92230.0,10.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,380.0,0,35.0,0,3.0,1,1.0,1.0
13799,868.0,75020.0,75011.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,330.0,0,32.0,1,8.0,1,1.0,1.0
13801,868.0,34070.0,42000.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,890.0,0,36.0,1,2.0,0,1.0,1.0
13807,868.0,33140.0,33000.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,0,32.0,1,1.0,1,1.0,1.0
13811,868.0,93160.0,99.0,2.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,461.65,0,28.0,1,3.0,-1,1.0,4.0
13812,1482.0,63510.0,63000.0,4.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,229.95,0,56.0,0,1.0,1,1.0,1.0
13820,300.0,50100.0,50100.0,6.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,494.62,0,62.0,0,10.0,0,1.0,1.0
13824,868.0,78280.0,99.0,12.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0,24.0,1,0.0,1,1.0,5.0
13832,868.0,59493.0,59940.0,16.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,530.0,0,46.0,1,3.0,0,1.0,1.0
13834,307.0,45009.0,45800.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,580.0,0,27.0,0,1.0,0,1.0,1.0
13836,304.0,31320.0,59150.0,13.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,2714.62,1,32.0,0,3.0,1,1.0,1.0
13837,868.0,35160.0,35000.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,230.0,0,31.0,1,3.0,1,1.0,1.0
13842,868.0,66000.0,99.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-196.07,0,28.0,1,1.0,0,1.0,6.0
13845,868.0,95170.0,78500.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1587.11,1,29.0,1,3.0,1,1.0,1.0
13846,868.0,44400.0,35000.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0,28.0,1,17.0,0,1.0,1.0
13849,868.0,69002.0,75017.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,380.0,0,30.0,1,2.0,1,1.0,1.0
13857,868.0,75009.0,24000.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0,21.0,1,0.0,0,1.0,1.0
13859,307.0,37100.0,37100.0,16.0,0.0,0.0,1.0,1.0,2.0,6.0,2.0,10.41,0,27.0,0,3.0,1,1.0,1.0
13860,868.0,78800.0,99.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,380.0,0,48.0,1,6.0,1,1.0,3.0
13862,868.0,75013.0,75014.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5491.95,1,24.0,1,3.0,1,1.0,1.0
13863,868.0,37420.0,37190.0,16.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,380.0,0,56.0,1,3.0,1,1.0,1.0
13866,300.0,59800.0,59280.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1380.0,1,24.0,0,7.0,0,1.0,1.0
13867,300.0,92340.0,54000.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,377.5,0,26.0,0,4.0,0,1.0,1.0
13870,307.0,77440.0,77120.0,15.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3792.01,1,48.0,0,6.0,-1,1.0,1.0
13877,868.0,76360.0,99.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,380.0,0,46.0,1,3.0,1,1.0,10.0
13878,307.0,93250.0,13001.0,11.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,460.0,0,57.0,0,1.0,0,1.0,1.0
13883,868.0,33300.0,75012.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,467.0,0,28.0,0,8.0,0,1.0,1.0
13885,456.0,38500.0,25000.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,580.0,0,40.0,0,0.0,1,1.0,1.0
13887,300.0,52100.0,18000.0,13.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,10000.0,1,38.0,0,0.0,1,1.0,1.0
13891,307.0,70170.0,70000.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1241.75,1,24.0,0,3.0,0,1.0,1.0
13899,456.0,26790.0,67000.0,13.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,309.1,0,52.0,0,13.0,1,1.0,1.0
13900,868.0,75017.0,11100.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1462.0,1,27.0,1,14.0,1,1.0,1.0
13902,868.0,38300.0,61000.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,380.0,0,26.0,1,3.0,1,1.0,1.0
13903,307.0,29570.0,83500.0,16.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,752.68,0,37.0,0,1.0,1,1.0,1.0
13906,868.0,44190.0,14400.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,170.19,0,40.0,1,4.0,0,1.0,1.0
13908,868.0,26800.0,99.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,818.55,0,33.0,1,3.0,0,1.0,3.0
13914,300.0,24130.0,24100.0,16.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,760.47,0,55.0,0,9.0,0,1.0,1.0
13915,868.0,13360.0,13400.0,7.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,6338.33,1,18.0,1,19.0,0,1.0,1.0
13916,868.0,83560.0,42000.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,501.85,0,34.0,1,1.0,1,1.0,1.0
13917,868.0,59800.0,59100.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,487.05,0,25.0,1,3.0,0,1.0,1.0
13918,868.0,92150.0,13003.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,514.85,0,27.0,1,1.0,1,-2.0,1.0
13920,868.0,31110.0,99.0,16.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,747.58,0,35.0,1,2.0,1,1.0,3.0
13922,307.0,13320.0,94160.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,577.5,0,46.0,0,14.0,1,1.0,1.0
13925,456.0,94100.0,93370.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1470.69,1,33.0,0,3.0,-1,1.0,1.0
13930,307.0,33100.0,94100.0,6.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,136.54,0,68.0,0,6.0,1,1.0,1.0
13937,868.0,91550.0,91600.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,380.0,0,46.0,1,0.0,1,1.0,1.0
13938,868.0,75001.0,29000.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2852.34,1,30.0,1,2.0,0,1.0,1.0
13945,868.0,91370.0,75014.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,355.0,0,43.0,1,3.0,0,1.0,1.0
13947,307.0,75019.0,99.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,616.5,0,30.0,0,3.0,0,1.0,3.0
13949,307.0,83430.0,83000.0,11.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,76.5,0,39.0,0,3.0,1,1.0,1.0
13950,1202.0,92110.0,92130.0,2.0,0.0,1.0,1.0,1.0,0.0,6.0,2.0,73.58,0,38.0,0,3.0,-1,1.0,1.0
13961,307.0,33240.0,53440.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,380.0,0,66.0,0,10.0,1,1.0,1.0
13962,868.0,22300.0,89000.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,10.0,0,55.0,0,4.0,1,1.0,1.0
13971,868.0,75015.0,94160.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,380.0,0,32.0,1,14.0,1,1.0,1.0
13972,868.0,94360.0,93170.0,7.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,300.0,0,38.0,1,6.0,1,1.0,1.0
13975,868.0,71100.0,54000.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,185.0,0,44.0,1,8.0,1,1.0,1.0
13980,456.0,13160.0,13005.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,35.8,0,35.0,0,3.0,0,1.0,1.0
13981,868.0,34800.0,34000.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,790.0,0,23.0,1,1.0,0,1.0,1.0
13982,461.0,93170.0,78100.0,4.0,0.0,1.0,0.0,1.0,1.0,6.0,2.0,210.0,0,38.0,1,3.0,1,1.0,1.0
13988,868.0,92300.0,45300.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,380.0,0,31.0,1,3.0,1,1.0,1.0
13989,868.0,78400.0,92500.0,10.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,2770.0,1,30.0,1,14.0,1,1.0,1.0
13994,868.0,75018.0,99.0,18.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,530.0,0,29.0,1,8.0,-1,1.0,4.0
13996,868.0,75010.0,75014.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3009.27,1,25.0,1,3.0,0,1.0,1.0
13998,456.0,77250.0,77300.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,466.96,0,28.0,0,3.0,0,1.0,1.0
13999,1482.0,69650.0,37500.0,12.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,38.4,0,21.0,0,3.0,0,1.0,1.0
14005,868.0,53810.0,53000.0,13.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,56.11,0,56.0,1,4.0,1,1.0,1.0
14014,307.0,44470.0,75013.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,4971.53,1,60.0,0,3.0,1,1.0,1.0
14018,300.0,94100.0,75014.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,698.69,0,26.0,1,3.0,1,1.0,1.0
14021,456.0,30900.0,84000.0,4.0,2.0,1.0,1.0,0.0,1.0,4.0,1.0,53.6,0,41.0,0,3.0,0,1.0,1.0
14023,868.0,75012.0,51000.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,149.5,0,31.0,1,3.0,0,1.0,1.0
14027,868.0,44150.0,49300.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,300.0,0,26.0,1,3.0,1,1.0,1.0
14029,307.0,92220.0,75015.0,13.0,0.0,0.0,0.0,1.0,3.0,6.0,2.0,4827.02,1,58.0,0,3.0,0,1.0,1.0
14030,868.0,94350.0,94200.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,130.0,0,23.0,1,3.0,0,1.0,1.0
14033,1477.0,62179.0,62220.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,380.0,0,34.0,0,3.0,1,1.0,1.0
14039,300.0,57000.0,99.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,0,26.0,1,3.0,1,1.0,12.0
14040,868.0,13012.0,13013.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,270.12,0,65.0,1,10.0,0,1.0,1.0
14051,1176.0,50400.0,50870.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3031.0,1,67.0,0,7.0,-1,1.0,1.0
14057,456.0,59000.0,59100.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,22.0,0,3.0,1,1.0,1.0
14060,868.0,94520.0,14100.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,380.0,0,59.0,1,4.0,1,1.0,1.0
14063,1543.0,93100.0,99.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,387.0,0,25.0,0,3.0,0,1.0,9.0
14064,868.0,91420.0,91300.0,15.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,447.3,0,29.0,1,3.0,1,1.0,1.0
14065,456.0,38580.0,75010.0,6.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,12219.0,1,62.0,0,4.0,0,1.0,1.0
14066,304.0,38480.0,69220.0,13.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,246.0,0,56.0,0,3.0,1,1.0,1.0
14068,300.0,3100.0,59760.0,15.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,500.0,0,49.0,0,3.0,1,3.0,1.0
14069,868.0,94700.0,99.0,12.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,10.0,0,28.0,0,3.0,0,1.0,12.0
14070,868.0,97117.0,29570.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,378.02,0,71.0,1,4.0,1,1.0,1.0
14071,307.0,75019.0,49000.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,380.0,0,26.0,0,3.0,0,1.0,1.0
14072,868.0,83260.0,4000.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,230.0,0,26.0,1,2.0,0,1.0,1.0
14075,456.0,31270.0,31000.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,10.0,0,74.0,0,3.0,1,1.0,1.0
14080,868.0,41500.0,45000.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,130.0,0,31.0,1,0.0,-1,1.0,1.0
14081,868.0,67380.0,67000.0,10.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,480.0,0,37.0,1,19.0,1,1.0,1.0
14083,456.0,97400.0,97420.0,2.0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,1808.9,1,42.0,0,3.0,0,1.0,1.0
14085,868.0,78190.0,78000.0,16.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,90.0,0,25.0,1,1.0,0,1.0,1.0
14091,868.0,93260.0,37000.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,120.98,0,29.0,1,3.0,0,1.0,1.0
14092,868.0,94460.0,92500.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,39.99,0,44.0,1,0.0,1,1.0,1.0
14101,456.0,33100.0,76230.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2352.68,1,27.0,0,3.0,1,1.0,1.0
14103,868.0,31400.0,31000.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,157.98,0,27.0,1,0.0,0,1.0,1.0
14109,1840.0,13015.0,13012.0,12.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,600.0,0,19.0,0,3.0,1,1.0,1.0
14110,868.0,38730.0,38480.0,16.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,380.0,0,25.0,1,3.0,1,1.0,1.0
14114,300.0,59650.0,99.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,420.0,0,26.0,0,3.0,1,1.0,9.0
14119,300.0,94350.0,94100.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,-0.04,0,23.0,0,3.0,0,1.0,1.0
14122,300.0,31300.0,91100.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,40.18,0,28.0,1,3.0,0,1.0,1.0
14126,307.0,31880.0,93000.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,630.76,0,39.0,0,3.0,-1,1.0,1.0
14127,456.0,6200.0,99.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,14.01,0,27.0,0,8.0,1,1.0,9.0
14128,307.0,57070.0,57500.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,35.9,0,31.0,0,3.0,0,1.0,1.0
14130,868.0,75015.0,99.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2750.62,1,44.0,1,2.0,1,1.0,14.0
14138,300.0,75018.0,93300.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,10.0,0,33.0,0,0.0,0,1.0,1.0
14139,868.0,91090.0,94500.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2830.0,1,24.0,1,3.0,-1,1.0,1.0
14140,1202.0,42155.0,62160.0,16.0,2.0,1.0,0.0,0.0,0.0,5.0,1.0,309.36,0,31.0,0,1.0,1,1.0,1.0
14142,300.0,7000.0,7000.0,9.0,0.0,1.0,1.0,1.0,2.0,5.0,2.0,3539.31,1,47.0,0,6.0,-1,1.0,1.0
14147,868.0,94700.0,83190.0,13.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,10.0,0,43.0,1,2.0,0,1.0,1.0
14151,300.0,17000.0,85100.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,0,27.0,0,3.0,1,1.0,1.0
14153,868.0,59780.0,59000.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,430.0,0,76.0,1,0.0,1,1.0,1.0
14160,307.0,40160.0,33000.0,16.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,614.99,0,52.0,0,4.0,0,1.0,1.0
14162,1543.0,44100.0,34000.0,18.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,20.0,0,34.0,0,0.0,1,1.0,1.0
14163,868.0,49360.0,49300.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,380.0,0,51.0,1,4.0,1,1.0,1.0
14166,868.0,44880.0,72000.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,300.0,0,35.0,1,1.0,1,1.0,1.0
14173,868.0,38200.0,69007.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,662.2,0,30.0,1,3.0,-1,1.0,1.0
14174,868.0,67000.0,26200.0,13.0,5.0,0.0,0.0,0.0,0.0,6.0,1.0,290.0,0,26.0,1,1.0,1,1.0,1.0
14177,456.0,59830.0,59000.0,10.0,0.0,0.0,1.0,1.0,2.0,5.0,2.0,580.0,0,57.0,0,10.0,1,1.0,1.0
14178,1176.0,75010.0,61000.0,16.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,10290.0,1,26.0,0,0.0,-1,1.0,1.0
14186,868.0,31530.0,99.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,380.0,0,45.0,1,4.0,1,1.0,18.0
14188,868.0,92600.0,78600.0,4.0,0.0,1.0,1.0,1.0,0.0,6.0,2.0,360.01,0,33.0,1,1.0,0,1.0,1.0
14191,300.0,75015.0,44000.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,380.0,0,27.0,0,3.0,1,8.0,1.0
14192,300.0,95400.0,99.0,9.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,10.4,0,45.0,0,2.0,1,1.0,3.0
14198,868.0,49220.0,49000.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,390.0,0,34.0,1,2.0,0,1.0,1.0
14202,868.0,17400.0,17400.0,11.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,454.99,0,32.0,1,3.0,1,1.0,1.0
14203,307.0,59000.0,99.0,12.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,21.0,0,3.0,1,1.0,7.0
14204,868.0,91470.0,92310.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,380.0,0,31.0,1,0.0,0,1.0,1.0
14206,307.0,21110.0,68100.0,16.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,10.0,0,22.0,1,3.0,0,1.0,1.0
14207,307.0,76600.0,91160.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.92,0,24.0,0,3.0,1,1.0,1.0
14211,868.0,75012.0,95500.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,300.0,0,37.0,1,3.0,0,1.0,1.0
14212,868.0,25200.0,99.0,16.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,105.22,0,59.0,1,7.0,1,1.0,4.0
14213,868.0,83440.0,75010.0,6.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,5746.59,1,65.0,1,7.0,0,1.0,1.0
14218,868.0,75019.0,75011.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,2368.0,1,28.0,1,3.0,0,1.0,1.0
14221,456.0,51140.0,51100.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1838.01,1,45.0,0,6.0,1,8.0,1.0
14222,868.0,42300.0,42300.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,90.0,0,50.0,1,4.0,-1,1.0,1.0
14228,300.0,83136.0,75013.0,6.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,105.38,0,70.0,0,7.0,1,1.0,1.0
14238,1543.0,44340.0,49300.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,15.0,0,23.0,0,3.0,1,1.0,1.0
14241,868.0,13540.0,99.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,312.65,0,32.0,1,2.0,0,3.0,3.0
14242,868.0,75116.0,99.0,2.0,0.0,0.0,1.0,1.0,5.0,2.0,5.0,14609.78,1,55.0,1,8.0,1,1.0,6.0
14251,300.0,92110.0,44000.0,4.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,10.0,0,55.0,1,1.0,1,1.0,1.0
14260,868.0,75011.0,60300.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,615.66,0,29.0,0,3.0,1,1.0,1.0
14271,868.0,59139.0,59000.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,360.0,0,57.0,1,3.0,1,1.0,1.0
14272,868.0,43110.0,42000.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0,25.0,1,13.0,1,1.0,1.0
14273,868.0,92300.0,75015.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,125.09,0,25.0,1,3.0,1,1.0,1.0
14274,1543.0,59130.0,59130.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,445.32,0,31.0,0,3.0,1,1.0,1.0
