,id_dim_personne,encours_parrain,id_parrain
13382,6774030343,245.77,6126415434.0
13383,6774030577,,
13384,6774031274,,
13385,6774031335,216.11,6381092995.0
13386,6774031509,,
13387,6774032151,17115.55,5476047241.0
13388,6774032217,3156.67,1882494000.0
13389,6774032241,2521.45,6309180471.0
13390,6774032647,9799.64,2234227609.0
13391,6774033021,,
13392,6774033122,2982.4,6053553334.0
13393,6774033923,70.0,5922910357.0
13394,6774034884,,
13395,6774035485,12836.24,5180934621.0
13396,6774035579,644.15,6451066071.0
13397,6774036959,15772.17,5972119049.0
13398,6774037199,1062.32,5758719565.0
13399,6774038238,1459.69,6294382510.0
13400,6774038935,,
13401,6774039464,11.0,5756129994.0
13402,6774039612,,
13403,6774042266,,
13404,6774043294,1880.53,6145219833.0
13405,6774043770,10.0,5592800126.0
13406,6774045243,181.96,6261022413.0
13407,6774045745,,
13408,6774046134,,
13409,6774047650,,
13410,6774048524,11961.05,2318785516.0
13411,6774049580,1508.53,4175376325.0
13412,6774050224,297.72,6136089037.0
13413,6774051264,522.5,4305954725.0
13414,6774052231,,
13415,6774052339,,
13416,6774052400,,
13417,6774052896,,
13418,6774053340,,
13419,6774054607,2053.09,5672388933.0
13420,6774054745,853.45,6029314006.0
13421,6774055479,12021.58,5507657386.0
13422,6774056180,26774.2,3574957729.0
13423,6774056274,50.0,5507548963.0
13424,6774056481,590.79,3465352769.0
13425,6774057279,,
13426,6774057739,667.35,6738630390.0
13427,6774057791,543.02,5513054113.0
13428,6774058189,1071.3,6410943696.0
13429,6774058547,,
13430,6774058771,4768.63,2008692597.0
13431,6774059401,,
13432,6774059475,25.0,4966941643.0
13433,6774059816,,
13434,6774060525,10.17,4473716347.0
13435,6774060771,1083.16,5540392705.0
13436,6774061520,2944.11,4274676602.0
13437,6774062342,0.0,5899818450.0
13438,6774063013,263.69,5520351054.0
13439,6774063348,12025.71,1670203743.0
13440,6774065766,502855.79,81799.0
13441,6774065856,,
13442,6774066594,,
13443,6774068824,12501.87,6477192830.0
13444,6774069001,17598.16,1272414546.0
13445,6774069474,93037.76,1716722318.0
13446,6774069856,,
13447,6774070049,1769.5,3210869916.0
13448,6774070546,,
13449,6774070700,,
13450,6774071118,,
13451,6774071361,,
13452,6774071434,0.0,5808355081.0
13453,6774072212,,
13454,6774072675,10.01,6441982632.0
13455,6774074128,,
13456,6774075634,29689.52,2674985921.0
13457,6774076650,45155.23,5548272417.0
13458,6774077245,7398.85,1306326500.0
13459,6774079203,,
13460,6774081489,23336.43,2945284631.0
13461,6774082079,,
13462,6774082502,120.7,6654815264.0
13463,6774082629,5852.6,2279932492.0
13464,6774082642,,
13465,6774082729,2699.36,5659574305.0
13466,6774082811,,
13467,6774083015,153.66,5671248498.0
13468,6774084525,225.14,3296294462.0
13469,6774084625,6030.0,6704685758.0
13470,6774085188,,
13471,6774085743,,
13472,6774086266,726.18,6580299927.0
13473,6774086464,156879.42,573919291.0
13474,6774087205,680.01,6601852785.0
13475,6774088142,1395.81,6737215929.0
13476,6774088160,1395.81,6737215929.0
13477,6774088314,,
13478,6774088622,8026.12,4683869407.0
13479,6774089095,,
13480,6774092559,472.68,6417657806.0
13481,6774092803,38160.34,5579034001.0
13482,6774093441,,
13483,6774093663,,
13484,6774094506,823.0,6734246096.0
13485,6774095431,300.66,6701835189.0
13486,6774095486,,
13487,6774095537,,
13488,6774096371,0.0,6117469017.0
13489,6774097145,,
13490,6774097195,522.5,4305954725.0
13491,6774097290,837.19,4362666113.0
13492,6774097335,2432.09,6569967605.0
13493,6774097574,,
13494,6774098595,280502.31,1214540418.0
13495,6774098890,,
13496,6774099240,,
13497,6774099566,,
13498,6774099684,,
13499,6774099992,,
13500,6774100196,27228.01,5526803670.0
13501,6774100309,3196.33,6361456785.0
13502,6774100409,9340.65,2904620476.0
13503,6774100574,,
13504,6774102233,12181.26,5912741072.0
13505,6774102342,1030.0,5735234630.0
13506,6774103382,32.44,5963899673.0
13507,6774103915,602.36,4411232233.0
13508,6774105162,10.01,6300487456.0
13509,6774105395,3284.47,6667097815.0
13510,6774105736,,
13511,6774106193,,
13512,6774106736,,
13513,6774107384,,
13514,6774107592,17262.94,5508684144.0
13515,6774107608,467.48,5866264819.0
13516,6774107702,823.0,6734246096.0
13517,6774107942,,
13518,6774109021,904.5,6273709149.0
13519,6774109091,9799.64,2234227609.0
13520,6774110014,,
13521,6774112392,,
13522,6774113363,,
13523,6774113636,184834.59,331350934.0
13524,6774114174,58949.13,2678755641.0
13525,6774114186,,
13526,6774115085,1143.53,6451045669.0
13527,6774116005,151.88,5062708706.0
13528,6774116176,119.92,6285780754.0
13529,6774117835,0.0,4269923194.0
13530,6774118418,,
13531,6774118894,,
13532,6774119346,60.0,5889017108.0
13533,6774119624,,
13534,6774119684,47.05,175003.0
13535,6774120354,44.6,6389147836.0
13536,6774120999,210.18,5985749698.0
13537,6774121409,,
13538,6774121735,286.34,5943692381.0
13539,6774122104,,
13540,6774122173,,
13541,6774124287,967.32,6309052398.0
13542,6774126722,30.0,6101929377.0
13543,6774126794,0.0,5543739297.0
13544,6774126899,,
13545,6774127858,6.61,5744542301.0
13546,6774127962,,
13547,6774129308,0.0,5944414904.0
13548,6774129496,1.2,6068685039.0
13549,6774130970,12006.38,6628138251.0
13550,6774131727,62839.4,2720382643.0
13551,6774132274,3663.55,1718119082.0
13552,6774133084,,
13553,6774133104,,
13554,6774134814,1459.69,6294382510.0
13555,6774135664,770.31,6671883585.0
13556,6774136071,,
13557,6774137807,,
13558,6774138323,119.09,6327458855.0
13559,6774138704,984.0,6573594368.0
13560,6774138827,330.0,4787097151.0
13561,6774138956,1514.65,3534089117.0
13562,6774139758,87.26,6261348588.0
13563,6774141216,,
13564,6774141612,10.01,6539045822.0
13565,6774141868,,
13566,6774147723,,
13567,6774148578,,
13568,6774148626,3301.62,4680144825.0
13569,6774149444,4781.81,2329768693.0
13570,6774150170,,
13571,6774150343,1193.07,6499685142.0
13572,6774151648,,
13573,6774152212,2093.36,2286819854.0
13574,6774152826,530.0,6606606393.0
13575,6774153053,912.17,5164436324.0
13576,6774153474,0.0,6097378465.0
13577,6774154196,17.98,514102640.0
13578,6774154452,10511.09,4349310338.0
13579,6774154889,,
13580,6774156610,178.56,6580980796.0
13581,6774156760,,
13582,6774158722,3.0,6689236322.0
13583,6774158992,,
13584,6774160718,,
13585,6774160734,,
13586,6774160815,,
13587,6774161436,,
13588,6774163503,45.0,6351009626.0
13589,6774163940,,
13590,6774164139,130.0,6534816291.0
13591,6774166380,,
13592,6774166409,1459.69,6294382510.0
13593,6774167567,,
13594,6774168240,,
13595,6774169768,35089.34,1333171310.0
13596,6774171130,,
13597,6774171427,14444.15,6176697999.0
13598,6774172058,4237.25,5990368041.0
13599,6774172775,30.01,6528960590.0
13600,6774173963,,
13601,6774174855,,
13602,6774175067,,
13603,6774175764,305.43,5408643766.0
13604,6774176320,28778.59,775685064.0
13605,6774176395,,
13606,6774176788,,
13607,6774180284,5630.14,2111716710.0
13608,6774180598,10.0,6706273914.0
13609,6774181706,520.47,4362668308.0
13610,6774182605,373.77,4291600748.0
13611,6774183377,,
13612,6774184092,,
13613,6774185347,,
13614,6774185995,,
13615,6774187442,,
13616,6774188102,1950.36,423885145.0
13617,6774188204,6781.89,5017268785.0
13618,6774188965,16784.39,4697555400.0
13619,6774189920,10.0,6706273914.0
13620,6774190417,619.38,6682532061.0
13621,6774191709,160.01,6648934726.0
13622,6774193619,201.29,6503707042.0
13623,6774195543,,
13624,6774195586,38.61,6534851718.0
13625,6774195723,8638.87,4624492875.0
13626,6774196578,,
13627,6774196680,34.47,6499938937.0
13628,6774198730,,
13629,6774199220,0.0,4555380749.0
13630,6774200679,,
13631,6774201010,0.0,5962979872.0
13632,6774201055,,
13633,6774201794,,
13634,6774201853,303.31,6682520709.0
13635,6774204262,,
13636,6774204487,,
13637,6774204996,,
13638,6774206966,,
13639,6774207236,,
13640,6774215656,568.39,6361407639.0
13641,6775300176,,
13642,6777003533,13248.23,6351495418.0
13643,6777006167,,
13644,6777006414,157.0,3267312657.0
13645,6777007600,,
13646,6777008568,0.0,2352010078.0
13647,6777008796,,
13648,6777008826,7302.79,5916726257.0
13649,6777010719,119.09,6181834747.0
13650,6777011390,650.0,3341045990.0
13651,6777011786,2383.6,6509866744.0
13652,6777012158,,
13653,6777012731,35468.74,553849791.0
13654,6777014493,530.0,4882035416.0
13655,6777021354,4711.19,675971683.0
13656,6777027086,,
13657,6777028065,9788.53,1339207916.0
13658,6777030040,2124.78,3097571707.0
13659,6777032617,,
13660,6777034851,1579.11,2669808010.0
13661,6777036113,17262.94,5508684144.0
13662,6777036569,260.5,2895139176.0
13663,6777038843,,
13664,6777039574,223008.23,331518716.0
13665,6777039891,,
13666,6777040426,,
13667,6777041785,0.0,4610376512.0
13668,6777042073,,
13669,6777043404,51.61,3092475560.0
13670,6777046983,14417.91,6598760760.0
13671,6777047527,27.74,3035657076.0
13672,6777049168,,
13673,6777055003,42.24,5686677893.0
13674,6777058293,21269.9,6340471964.0
13675,6777058519,654.03,3891664293.0
13676,6777058680,461.81,6649440124.0
13677,6777059832,15.62,6675632840.0
13678,6777060881,1339.28,6689007329.0
13679,6777061256,20204.12,2929759074.0
13680,6777062573,0.0,5195581968.0
13681,6777068514,1513.21,6606936811.0
13682,6777068647,1000.08,4526353864.0
13683,6777068797,1079.14,2223750157.0
13684,6777075175,172.93,5328925830.0
13685,6777076794,14848.54,5371540571.0
13686,6777992949,1231.2,6621001811.0
13687,6777995075,12.93,6567953530.0
13688,6777996598,,
13689,6777996969,0.0,5141219482.0
13690,6778001633,16067.64,4843752128.0
13691,6778001641,303.32,6528549529.0
13692,6778013919,3463.47,6266256530.0
13693,6778014155,,
13694,6778014518,,
13695,6778015038,,
13696,6778015240,,
13697,6778018977,117.46,5830222946.0
13698,6778020348,,
13699,6778020933,,
13700,6778022975,150.0,6552641432.0
13701,6778030462,,
13702,6778034310,13.25,6471228597.0
13703,6778037020,8782.39,2353824802.0
13704,6778040334,205.45,6366645278.0
13705,6778043591,,
13706,6778046271,5742.13,2936396121.0
13707,6778048328,,
13708,6778049411,,
13709,6778057084,110.0,6706223746.0
13710,6778058571,1492.4,5379078251.0
13711,6778060234,663.05,5662828930.0
13712,6778061615,7.74,6569812723.0
13713,6778072487,556.44,6611719178.0
13714,6778074449,599.85,6586523435.0
13715,6778077346,4716.89,6655177045.0
13716,6778078545,210.61,3796754830.0
13717,6778079038,,
13718,6778080311,,
13719,6778083045,,
13720,6778087634,,
13721,6778088246,,
13722,6778091856,,
13723,6778096615,1500.0,2002257957.0
13724,6778097097,,
13725,6778097219,,
13726,6778097897,,
13727,6778098633,115.54,6276369736.0
13728,6778099193,11645.17,6564884009.0
13729,6778103066,3458.58,4432827723.0
13730,6778105310,,
13731,6778107975,,
13732,6778109608,,
13733,6778111302,0.0,2616372027.0
13734,6778122362,,
13735,6778123019,80.01,6528549724.0
13736,6778125793,209.42,6373037451.0
13737,6778127292,13698.14,2923130344.0
13738,6778127952,,
13739,6778131515,3915.76,5873364521.0
13740,6778131931,32.56,6389048837.0
13741,6778134923,1028.12,1817379102.0
13742,6778137155,4274.76,1812469038.0
13743,6778137329,,
13744,6778137834,,
13745,6778070074,2450.0,4813170432.0
13746,6778069896,,
13747,6778067334,525.22,3912882836.0
13748,6778066143,16835.37,6701981651.0
13749,6778057056,,
13750,6778057044,,
13751,6778056915,5046.09,6445429301.0
13752,6778056866,14067.12,2002231030.0
13753,6778052289,5.0,4374944644.0
13754,6778051438,,
13755,6778139016,1177.59,3794303679.0
13756,6778140343,,
13757,6778141315,,
13758,6778142599,5.0,5375565024.0
13759,6778144170,,
13760,6778146732,,
13761,6778147196,9708.61,3815076203.0
13762,6778147772,13590.67,6695675905.0
13763,6778149607,0.4,5452001733.0
13764,6778150201,,
13765,6778151846,1754.71,4205032140.0
13766,6778153183,13587.43,5976874213.0
13767,6778154103,40.01,6504069773.0
13768,6778154122,0.0,2337858128.0
13769,6778155622,,
13770,6778157743,,
13771,6778158412,,
13772,6778160160,4.19,6112881714.0
13773,6778161801,,
13774,6778163351,,
13775,6778166332,275.56,6633663584.0
13776,6778168573,150.0,4270910763.0
13777,6778170102,73.56,4778659769.0
13778,6778174435,0.0,5547013755.0
13779,6778177828,570.13,6709950927.0
13780,6778178922,166.34,1101723206.0
13781,6778181624,,
13782,6778182128,80.0,5976676166.0
13783,6778183202,48.01,5817049363.0
13784,6778184681,6453.05,4825878505.0
13785,6778184733,,
13786,6778185172,7338.11,5963008787.0
13787,6778187000,13.67,6503562733.0
13788,6778187108,,
13789,6778188409,25.73,6586311370.0
13790,6778190329,55462.0,854167957.0
13791,6778192612,0.0,4501953822.0
13792,6778194196,380.0,6734028712.0
13793,6778197215,,
13794,6778198928,4487.13,5781780246.0
13795,6778201000,10.0,6727965693.0
13796,6778202387,10.01,6598692495.0
13797,6778202547,178.56,6580980796.0
13798,6778209477,159.88,4681084354.0
13799,6778211362,,
13800,6778213175,,
13801,6778214226,,
13802,6778214978,11.5,6709742751.0
13803,6778216455,10378.23,5893134235.0
13804,6778218072,49.63,5980492690.0
13805,6778218548,3585.57,6539268772.0
13806,6778220477,,
13807,6778221594,182.19,1602366454.0
13808,6778222824,4404.62,1879525063.0
13809,6778223112,61.27,395502557.0
13810,6778223313,687.91,5937186032.0
13811,6778223936,3.0,6689236322.0
13812,6778224183,961.03,4391999709.0
13813,6778227724,,
13814,6778231268,,
13815,6778232395,27702.5,6709920305.0
13816,6778235111,240.14,4481543316.0
13817,6778235145,,
13818,6778236732,,
13819,6778238415,,
13820,6778238474,49371.51,5409556857.0
13821,6778244078,,
13822,6778245933,,
13823,6778246091,80.95,6695765789.0
13824,6778247393,,
13825,6778247746,6832.52,5713355395.0
13826,6778252340,,
13827,6778258893,32.45,6504122023.0
13828,6778262287,,
13829,6778265344,,
13830,6778265892,1.99,5708830484.0
13831,6778266212,,
13832,6778267030,0.0,5275466656.0
13833,6778267228,35081.42,3190091975.0
13834,6778269580,770.31,6671883585.0
13835,6778271231,,
13836,6778271787,,
13837,6778276065,13889.18,5649654514.0
13838,6778278551,645.0,6044971290.0
13839,6778278875,,
13840,6778279732,,
13841,6778281436,0.0,5195581968.0
13842,6778283562,,
13843,6778286533,20222.87,3154692507.0
13844,6778286601,533897.26,5074816145.0
13845,6778293051,4096.32,2051583874.0
13846,6778297257,9881.82,6240802217.0
13847,6778297906,873.51,2503746361.0
13848,6778298594,17447.58,3952249370.0
13849,6778302717,,
13850,6778308762,15422.34,1661460485.0
13851,6778310986,8939.97,5943481716.0
13852,6778317338,600.0,6569964221.0
13853,6778318016,563.6,5733875153.0
13854,6778318487,,
13855,6778319034,,
13856,6778321619,306.33,4687766262.0
13857,6778321692,909.88,4312671539.0
13858,6778325589,,
13859,6778325788,6033.88,5399490131.0
13860,6778328813,922.46,5355590074.0
13861,6778330691,119677.12,1529044238.0
13862,6778331230,20.01,6667237588.0
13863,6778335620,9997.69,5475891289.0
13864,6778344480,37.0,6655240154.0
13865,6778345488,1452.86,3343895485.0
13866,6778347479,,
13867,6778348391,81455.59,2546965763.0
13868,6778351966,452.97,3776580263.0
13869,6778352065,5427.26,6274038263.0
13870,6778354153,85.53,6565012328.0
13871,6778354841,10.01,6370173690.0
13872,6778361565,150.0,1983327515.0
13873,6778361600,24.75,3531125115.0
13874,6778364344,,
13875,6778364604,,
13876,6778365331,,
13877,6778365738,104907.03,535381073.0
13878,6778368024,438.11,4309688280.0
13879,6778368300,440.0,5757636213.0
13880,6778369028,,
13881,6778369398,94.16,6211468043.0
13882,6778370422,150.0,3123988994.0
13883,6778370461,1050.24,2102949498.0
13884,6778370752,681.07,3402922725.0
13885,6778370935,2553.39,2153442670.0
13886,6778371341,10.0,6727965693.0
13887,6778372579,10034.85,5846758065.0
13888,6778374087,,
13889,6778374859,66464.85,646259771.0
13890,6778375364,1992.19,2846075333.0
13891,6778376370,10.47,6517350875.0
13892,6778376520,2611.49,1711974006.0
13893,6778377560,,
13894,6778378447,,
13895,6778380572,,
13896,6778382543,,
13897,6778383059,,
13898,6778384103,47.11,6504237859.0
13899,6778385294,,
13900,6778391794,1050.24,2102949498.0
13901,6778394003,24105.82,6580906974.0
13902,6778394654,,
13903,6778395296,1556.49,3387368952.0
13904,6778398704,,
13905,6778399277,7168.31,2692653696.0
13906,6778400139,14114.6,49749.0
13907,6778400654,,
13908,6778400908,175.72,4904817036.0
13909,6778404348,,
13910,6778404914,19090.43,4649712494.0
13911,6778404993,,
13912,6778405211,10.0,6727965693.0
13913,6778406951,153.72,5358966040.0
13914,6778409625,,
13915,6778413131,,
13916,6778415414,,
13917,6778415492,967.32,6309052398.0
13918,6778416234,9285.11,3036852662.0
13919,6778417824,2406.52,3745560180.0
13920,6778422642,11063.92,936720708.0
13921,6778424461,5.0,6477526083.0
13922,6778425783,10.0,6727965693.0
13923,6778427424,153.72,5358966040.0
13924,6778430224,122.59,4254557210.0
13925,6778431499,5592.41,3355051557.0
13926,6778431853,,
13927,6778437866,201.29,6503707042.0
13928,6778439966,1311.97,5471974476.0
13929,6778440249,,
13930,6778446070,87781.65,6498487226.0
13931,6778446639,16.83,6727320705.0
13932,6778447093,,
13933,6778447879,,
13934,6778447968,1.26,5629991475.0
13935,6778448774,398.76,4418749161.0
13936,6778449225,20.0,6488816575.0
13937,6778450634,110.0,6706223746.0
13938,6778451315,,
13939,6778452025,1.88,5826885160.0
13940,6778453501,690.43,3462394894.0
13941,6778453942,23221.67,6316676115.0
13942,6778455116,,
13943,6778455388,368.36,6722169094.0
13944,6778456955,43.01,6568274616.0
13945,6778457153,,
13946,6778458903,,
13947,6778459102,300.0,6704902672.0
13948,6778459116,66843.2,2517892171.0
13949,6778460712,,
13950,6778462352,29041.7,5574681906.0
13951,6778463157,,
13952,6778463858,252713.61,5568711528.0
13953,6778464384,,
13954,6778465481,1428.94,3683512926.0
13955,6778467146,6342.08,5053533691.0
13956,6778472323,190.25,6504128478.0
13957,6778476631,2965.28,1791129939.0
13958,6778477179,150.0,6552641432.0
13959,6778477242,,
13960,6778477350,,
13961,6778477650,0.0,6084710208.0
13962,6778478118,,
13963,6778479969,,
13964,6778480831,446.63,6538755465.0
13965,6778482317,711.41,5610903099.0
13966,6778483130,51.34,5972383504.0
13967,6778484439,6342.08,5053533691.0
13968,6778484579,138089.61,325038183.0
13969,6778485578,0.0,4406578116.0
13970,6778485789,3303.93,5168077217.0
13971,6778486335,,
13972,6778486488,19551.29,3085534523.0
13973,6778487131,,
13974,6778487287,13955.44,4362611713.0
13975,6778487916,180.36,3949871432.0
13976,6778487999,190.25,6504128478.0
13977,6778489553,0.0,5735166226.0
13978,6778490516,,
13979,6778493355,,
13980,6778493464,3823.82,4237881686.0
13981,6778494682,78.65,6421269783.0
13982,6778496263,716.71,5812811089.0
13983,6778497307,3010.0,6373124878.0
13984,6778497588,570.13,6709950927.0
13985,6778498519,9514.49,5607388992.0
13986,6778500283,99.68,3531137017.0
13987,6778500361,6.12,5523448343.0
13988,6778500636,,
13989,6778501468,985.91,6516257183.0
13990,6778501869,178.99,6660800463.0
13991,6778503183,,
13992,6778504383,530.0,5347620219.0
13993,6778505144,10.0,6727965693.0
13994,6778505168,150.0,6312796160.0
13995,6778505243,2496.2,4905276998.0
13996,6778506224,799.03,6421127019.0
13997,6778509063,298.58,5923071322.0
13998,6778509551,3973.61,5675767326.0
13999,6778512676,162.18,5631076038.0
14000,6778513310,463.79,5736382573.0
14001,6778513670,181.02,2167598220.0
14002,6778514785,,
14003,6778516049,386.8,6504110878.0
14004,6778516295,287.0,6737212997.0
14005,6778517778,19097.11,6510162819.0
14006,6778517886,,
14007,6778518331,9288.72,3430448752.0
14008,6778518689,9245.74,6177824281.0
14009,6778519421,,
14010,6778519597,,
14011,6778522545,654.03,3891664293.0
14012,6778522759,,
14013,6778525900,10.0,6727965693.0
14014,6778528052,203.75,6701732166.0
14015,6778528672,10.0,6621360326.0
14016,6778530488,10029.24,6402882809.0
14017,6778530976,419.9,6131220861.0
14018,6778531085,9724.57,3195214263.0
14019,6778531437,305.0,6734285020.0
14020,6778532700,97.53,3400789635.0
14021,6778533180,,
14022,6778533919,25.21,6727852372.0
14023,6778534101,3510.48,5919632159.0
14024,6778534904,305.0,6734285020.0
14025,6778535282,10.01,6655352404.0
14026,6778536542,1604.92,3582600431.0
14027,6778537184,,
14028,6778537729,1424.94,6546653953.0
14029,6778537904,10.0,6727965693.0
14030,6778539234,140.35,6499875732.0
14031,6778541853,4450.0,6706029297.0
14032,6778544736,,
14033,6778544928,,
14034,6778545527,,
14035,6778545856,7881.19,6696298070.0
14036,6778546444,0.44,2889060051.0
14037,6778548265,46790.86,2335681961.0
14038,6778548344,19028.52,1720985287.0
14039,6778548786,1008.85,3306942957.0
14040,6778551732,10.0,6727965693.0
14041,6778552335,424.88,6186986386.0
14042,6778554505,190.69,6481895190.0
14043,6778554546,880.46,6177821214.0
14044,6778554881,669.53,5446736523.0
14045,6778555365,,
14046,6778555685,22490.13,2985642563.0
14047,6778556347,2194.19,2199080247.0
14048,6778556796,6296.94,2914428718.0
14049,6778558434,,
14050,6778558493,570.13,6709950927.0
14051,6778558837,1949.16,4863736183.0
14052,6778561139,12561.97,3224315803.0
14053,6778561415,,
14054,6778563272,597.87,6252018446.0
14055,6778563832,10.0,6727965693.0
14056,6778563939,1975.98,4012886192.0
14057,6778564721,,
14058,6778565409,1215.25,6481757582.0
14059,6778567512,,
14060,6778568079,5568.35,5275407960.0
14061,6778568499,1.0,5015099608.0
14062,6778570011,74574.53,3875013279.0
14063,6778570940,5.0,6598755371.0
14064,6778571224,15.09,5938775858.0
14065,6778572395,,
14066,6778573317,3453.46,4660778343.0
14067,6778573457,0.0,6704917429.0
14068,6778573486,,
14069,6778573651,181.04,6734290216.0
14070,6778576527,,
14071,6778581396,720.0,6356445884.0
14072,6778583765,10.96,6660830063.0
14073,6778584138,3753.89,4264019487.0
14074,6778585567,305.0,6734285020.0
14075,6778593723,,
14076,6778596037,1030.0,5735234630.0
14077,6778597516,170.88,6230858036.0
14078,6778598187,18.31,6621096766.0
14079,6778602557,,
14080,6778603831,,
14081,6778606281,,
14082,6778606955,167.0,2997533699.0
14083,6778609184,14.28,6633681885.0
14084,6778612732,51.51,6696103223.0
14085,6778615240,211.26,6316685869.0
14086,6778616512,80657.43,6552686902.0
14087,6778617679,37635.3,1570972769.0
14088,6778617744,570.13,6709950927.0
14089,6778618527,127.91,1851666438.0
14090,6778621195,,
14091,6778621560,,
14092,6778622917,,
14093,6778623090,60.01,6528546345.0
14094,6778623383,10.0,5785462753.0
14095,6778624084,380.05,6675749125.0
14096,6778627199,954.64,2079586972.0
14097,6778627978,,
14098,6778628661,79.77,6704921473.0
14099,6778628733,360.16,5903888646.0
14100,6778629272,,
14101,6778630599,,
14102,6778632236,20.01,5917811336.0
14103,6778632293,0.0,5785093792.0
14104,6778633649,,
14105,6778637107,,
14106,6778638742,,
14107,6778639098,18.0,6710001856.0
14108,6778640574,16.83,6727320705.0
14109,6778643727,88263.2,4698385858.0
14110,6778643902,2527.02,3236358869.0
14111,6778647185,111.45,5690831817.0
14112,6778652288,,
14113,6778652772,0.0,5693025647.0
14114,6781747975,732.61,4891399597.0
14115,6781754586,125.57,4231745050.0
14116,6781755856,2793.6,4867715552.0
14117,6781758331,,
14118,6781759384,,
14119,6781761128,11740.06,6181792069.0
14120,6781763108,,
14121,6781768826,,
14122,6781769411,,
14123,6781770143,51.0,3190067690.0
14124,6781771870,91305.03,2495375337.0
14125,6781776794,680.01,6437834387.0
14126,6781779293,13614.63,382563523.0
14127,6781780706,1553.19,6504014048.0
14128,6781787512,14.28,6633681885.0
14129,6781790421,658.23,3092641241.0
14130,6781791695,50.01,6660396543.0
14131,6781793641,2006.18,3150060229.0
14132,6781797013,4331.08,6162495576.0
14133,6781800021,13247.88,2868901398.0
14134,6781803349,,
14135,6781804082,407.58,6727449565.0
14136,6781805704,0.0,3060556018.0
14137,6781807217,10.0,6701870461.0
14138,6781808761,29.25,6580975613.0
14139,6781811483,,
14140,6781813743,28637.36,1741525924.0
14141,6781816043,,
14142,6781816750,0.0,6335659389.0
14143,6781818895,12941.08,1214567483.0
14144,6781819624,52.5,4264128503.0
14145,6781820170,,
14146,6781820766,17115.39,228268.0
14147,6781831866,0.0,6637439408.0
14148,6781833930,,
14149,6781835002,,
14150,6781835830,0.0,2604693313.0
14151,6781839798,,
14152,6781841234,,
14153,6781845992,68.6,6327642574.0
14154,6781846222,331.44,6084686624.0
14155,6781846907,38593.95,186347.0
14156,6781847438,185.09,3021766212.0
14157,6781855885,288.89,2072748637.0
14158,6781861845,,
14159,6781871869,,
14160,6781872128,,
14161,6781877853,,
14162,6781881390,1085.58,5191900652.0
14163,6781883668,,
14164,6781886192,,
14165,6781887974,,
14166,6781890968,,
14167,6781893018,8607.57,6166199067.0
14168,6781894853,497.19,6792100749.0
14169,6781895203,,
14170,6782289577,89203.91,307298843.0
14171,6782933125,8134.42,6710256049.0
14172,6782933715,,
14173,6782933730,12.59,2172863127.0
14174,6782934713,,
14175,6783013788,116.79,4352501273.0
14176,6783139799,,
14177,6783418813,120.63,5889616402.0
14178,6783485617,,
14179,6784627810,,
14180,6784719689,,
14181,6784931163,134893.36,3796870542.0
14182,6785065779,,
14183,6785066175,0.0,898775479.0
14184,6785068419,530.0,6704642131.0
14185,6785069096,,
14186,6785069728,,
14187,6785071090,,
14188,6785072056,,
14189,6785073299,,
14190,6785079484,4784.29,6638665219.0
14191,6785079558,73.27,6533220969.0
14192,6785080767,,
14193,6785081354,20.01,6327350559.0
14194,6785082644,,
14195,6785083516,,
14196,6785083782,24071.26,2759195670.0
14197,6785086270,,
14198,6785086385,1575.84,6415067704.0
14199,6785091109,8469.37,5046944026.0
14200,6785092108,10618.64,3817868046.0
14201,6785094607,,
14202,6785099829,10634.9,4338000895.0
14203,6785100507,,
14204,6785100855,480.07,6675603605.0
14205,6785105084,9719.64,3398303096.0
14206,6785106237,203.06,5686782078.0
14207,6785106568,,
14208,6785108932,,
14209,6785114439,,
14210,6785116592,,
14211,6785117097,,
14212,6785119161,80.46,6084571958.0
14213,6785119672,72.85,6504096127.0
14214,6785125314,,
14215,6785126837,,
14216,6785130514,,
14217,6785133646,,
14218,6785138310,4086.16,182157.0
14219,6785144476,306.08,6701720417.0
14220,6785154784,,
14221,6785154961,,
14222,6785157841,,
14223,6785159739,427.56,5984494918.0
14224,6785160284,486.12,5339340474.0
14225,6785166551,10004.04,6186466299.0
14226,6785173403,236.54,6516293066.0
14227,6785174887,12167.07,5382769840.0
14228,6785174904,173.36,6498394416.0
14229,6785178594,298.77,4111036066.0
14230,6785179213,10.01,6331755688.0
14231,6785179284,16.05,6709656519.0
14232,6785182245,,
14233,6785182705,10.0,4777882970.0
14234,6785185277,,
14235,6785196440,,
14236,6785198317,,
14237,6785200771,0.83,6510163166.0
14238,6785202246,3819.16,6482018421.0
14239,6785202403,319.42,5726302229.0
14240,6785203366,227.1,2387954189.0
14241,6785203597,36202.9,6206325608.0
14242,6785206080,,
14243,6785206115,,
14244,6785213712,,
14245,6785218114,,
14246,6785220517,335688.22,2729342249.0
14247,6785223103,1898.13,2538520078.0
14248,6785231239,0.0,6734311833.0
14249,6785231536,,
14250,6785235708,,
14251,6785237413,,
14252,6785239374,97.45,6637523501.0
14253,6785240012,,
14254,6785241088,0.6,5195760823.0
14255,6785244250,229.92,6660839273.0
14256,6785244954,823.0,6734246096.0
14257,6785245254,2978.57,6706014747.0
14258,6785246237,20.01,6327350559.0
14259,6785250350,,
14260,6785258780,528.12,6509956473.0
14261,6785263661,172415.59,6716279595.0
